time,x,y,altitude,yaw,pitch,roll,speed,wind_dir,wind_spd,dx,dy,wind_dx,wind_dy,vmg_dx,vmg_dy
1.8000000000000005,1.7063412068119786E-14,278.66666666666663,1014.5169876529554,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
1.9000000000000006,1.796148638749451E-14,293.3333333333333,1015.2810396346899,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.0000000000000004,1.8859560706869235E-14,308.0,1016.0450916164244,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.1000000000000005,1.975763502624396E-14,322.6666666666667,1016.8091435981589,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.2000000000000006,2.0655709345618684E-14,337.33333333333337,1017.5731955798934,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.3000000000000007,2.1553783664993408E-14,352.00000000000006,1018.3372475616279,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.400000000000001,2.2451857984368133E-14,366.66666666666674,1019.1012995433624,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.500000000000001,2.3349932303742857E-14,381.3333333333334,1019.8653515250969,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.600000000000001,2.424800662311758E-14,396.0000000000001,1020.6294035068314,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.700000000000001,2.5146080942492306E-14,410.6666666666668,1021.3934554885659,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.800000000000001,2.604415526186703E-14,425.3333333333335,1022.1575074703004,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
2.9000000000000012,2.6942229581241755E-14,440.00000000000017,1022.9215594520349,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.0000000000000013,2.784030390061648E-14,454.66666666666686,1023.6856114337694,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.1000000000000014,2.8738378219991207E-14,469.33333333333354,1024.449663415504,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.2000000000000015,2.963645253936593E-14,484.0000000000002,1025.2137153972383,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.3000000000000016,3.0534526858740656E-14,498.6666666666669,1025.9777673789727,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.4000000000000017,3.143260117811538E-14,513.3333333333336,1026.741819360707,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.5000000000000018,3.2330675497490104E-14,528.0000000000002,1027.5058713424414,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.600000000000002,3.322874981686483E-14,542.6666666666669,1028.2699233241758,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.700000000000002,3.4126824136239553E-14,557.3333333333335,1029.0339753059102,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.800000000000002,3.502489845561428E-14,572.0000000000001,1029.7980272876446,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
3.900000000000002,3.5922972774989E-14,586.6666666666667,1030.562079269379,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.000000000000002,3.6821047094363726E-14,601.3333333333334,1031.3261312511133,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.100000000000001,3.771912141373845E-14,616.0,1032.0901832328477,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.200000000000001,3.8617195733113175E-14,630.6666666666666,1032.854235214582,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.300000000000001,3.95152700524879E-14,645.3333333333333,1033.6182871963165,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.4,4.0413344371862624E-14,659.9999999999999,1034.3823391780509,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.5,4.131141869123735E-14,674.6666666666665,1035.1463911597853,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.6,4.220949301061207E-14,689.3333333333331,1035.9104431415196,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.699999999999999,4.31075673299868E-14,703.9999999999998,1036.674495123254,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.799999999999999,4.400564164936152E-14,718.6666666666664,1037.4385471049884,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.899999999999999,4.4903715968736246E-14,733.333333333333,1038.2025990867228,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
4.999999999999998,4.580179028811097E-14,747.9999999999997,1038.9666510684572,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.099999999999998,4.6699864607485695E-14,762.6666666666663,1039.7307030501916,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.1999999999999975,4.759793892686042E-14,777.3333333333329,1040.494755031926,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.299999999999997,4.8496013246235144E-14,791.9999999999995,1041.2588070136603,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.399999999999997,4.939408756560987E-14,806.6666666666662,1042.0228589953947,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.4999999999999964,5.029216188498459E-14,821.3333333333328,1042.786910977129,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.599999999999996,5.119023620435932E-14,835.9999999999994,1043.5509629588635,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.699999999999996,5.208831052373404E-14,850.6666666666661,1044.3150149405978,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.799999999999995,5.2986384843108766E-14,865.3333333333327,1045.0790669223322,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.899999999999995,5.388445916248349E-14,879.9999999999993,1045.8431189040666,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
5.999999999999995,5.4782533481858215E-14,894.666666666666,1046.607170885801,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.099999999999994,5.568060780123294E-14,909.3333333333326,1047.3712228675354,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.199999999999994,5.6578682120607664E-14,923.9999999999992,1048.1352748492698,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.299999999999994,5.747675643998239E-14,938.6666666666658,1048.8993268310041,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.399999999999993,5.837483075935711E-14,953.3333333333325,1049.6633788127385,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.499999999999993,5.927290507873184E-14,967.9999999999991,1050.427430794473,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.5999999999999925,6.017097939810656E-14,982.6666666666657,1051.1914827762073,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.699999999999992,6.106905371748129E-14,997.3333333333323,1051.9555347579417,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.799999999999992,6.196712803685601E-14,1011.999999999999,1052.719586739676,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.8999999999999915,6.286520235623073E-14,1026.6666666666656,1053.4836387214104,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
6.999999999999991,6.376327667560546E-14,1041.3333333333323,1054.2476907031448,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.099999999999991,6.466135099498018E-14,1055.999999999999,1055.0117426848792,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.19999999999999,6.555942531435491E-14,1070.6666666666658,1055.7757946666136,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.29999999999999,6.645749963372963E-14,1085.3333333333326,1056.539846648348,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.39999999999999,6.735557395310436E-14,1099.9999999999993,1057.3038986300824,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.499999999999989,6.825364827247908E-14,1114.666666666666,1058.0679506118167,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.599999999999989,6.91517225918538E-14,1129.3333333333328,1058.8320025935511,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.699999999999989,7.004979691122853E-14,1143.9999999999995,1059.5960545752855,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.799999999999988,7.094787123060325E-14,1158.6666666666663,1060.36010655702,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.899999999999988,7.184594554997798E-14,1173.333333333333,1061.1241585387543,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
7.999999999999988,7.27440198693527E-14,1187.9999999999998,1061.8882105204887,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.099999999999987,7.364209418872743E-14,1202.6666666666665,1062.652262502223,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.199999999999987,7.454016850810215E-14,1217.3333333333333,1063.4163144839574,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.299999999999986,7.543824282747688E-14,1232.0,1064.1803664656918,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.399999999999986,7.63363171468516E-14,1246.6666666666667,1064.9444184474262,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.499999999999986,7.723439146622633E-14,1261.3333333333335,1065.7084704291606,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.599999999999985,7.813246578560105E-14,1276.0000000000002,1066.472522410895,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.699999999999985,7.903054010497577E-14,1290.666666666667,1067.2365743926293,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.799999999999985,7.99286144243505E-14,1305.3333333333337,1068.0006263743637,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.899999999999984,8.082668874372522E-14,1320.0000000000005,1068.764678356098,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
8.999999999999984,8.172476306309995E-14,1334.6666666666672,1069.5287303378325,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.099999999999984,8.262283738247467E-14,1349.333333333334,1070.2927823195669,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.199999999999983,8.35209117018494E-14,1364.0000000000007,1071.0568343013013,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.299999999999983,8.441898602122412E-14,1378.6666666666674,1071.8208862830356,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.399999999999983,8.531706034059885E-14,1393.3333333333342,1072.58493826477,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.499999999999982,8.621513465997357E-14,1408.000000000001,1073.3489902465044,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.599999999999982,8.71132089793483E-14,1422.6666666666677,1074.1130422282388,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.699999999999982,8.801128329872302E-14,1437.3333333333344,1074.8770942099732,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.799999999999981,8.890935761809774E-14,1452.0000000000011,1075.6411461917075,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.89999999999998,8.980743193747247E-14,1466.6666666666679,1076.405198173442,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
9.99999999999998,9.070550625684719E-14,1481.3333333333346,1077.1692501551763,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.09999999999998,9.160358057622192E-14,1496.0000000000014,1077.9333021369107,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.19999999999998,9.250165489559664E-14,1510.666666666668,1078.697354118645,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.29999999999998,9.339972921497136E-14,1525.3333333333348,1079.4614061003795,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.399999999999979,9.429780353434609E-14,1540.0000000000016,1080.2254580821138,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.499999999999979,9.519587785372081E-14,1554.6666666666683,1080.9895100638482,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.599999999999978,9.609395217309554E-14,1569.333333333335,1081.7535620455826,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.699999999999978,9.699202649247026E-14,1584.0000000000018,1082.517614027317,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.799999999999978,9.789010081184499E-14,1598.6666666666686,1083.2816660090514,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.899999999999977,9.878817513121971E-14,1613.3333333333353,1084.0457179907858,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
10.999999999999977,9.968624945059444E-14,1628.000000000002,1084.8097699725201,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.099999999999977,1.0058432376996916E-13,1642.6666666666688,1085.5738219542545,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.199999999999976,1.0148239808934388E-13,1657.3333333333355,1086.337873935989,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.299999999999976,1.0238047240871861E-13,1672.0000000000023,1087.1019259177233,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.399999999999975,1.0327854672809333E-13,1686.666666666669,1087.8659778994577,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.499999999999975,1.0417662104746806E-13,1701.3333333333358,1088.630029881192,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.599999999999975,1.0507469536684278E-13,1716.0000000000025,1089.3940818629264,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.699999999999974,1.0597276968621751E-13,1730.6666666666692,1090.1581338446608,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.799999999999974,1.0687084400559223E-13,1745.333333333336,1090.9221858263952,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.899999999999974,1.0776891832496696E-13,1760.0000000000027,1091.6862378081296,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
11.999999999999973,1.0866699264434168E-13,1774.6666666666695,1092.450289789864,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.099999999999973,1.095650669637164E-13,1789.3333333333362,1093.2143417715984,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.199999999999973,1.1046314128309113E-13,1804.000000000003,1093.9783937533327,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.299999999999972,1.1136121560246585E-13,1818.6666666666697,1094.7424457350671,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.399999999999972,1.1225928992184058E-13,1833.3333333333364,1095.5064977168015,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.499999999999972,1.131573642412153E-13,1848.0000000000032,1096.270549698536,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.599999999999971,1.1405543856059003E-13,1862.66666666667,1097.0346016802703,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.69999999999997,1.1495351287996475E-13,1877.3333333333367,1097.7986536620047,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
12.79999999999997,1.1585158719933948E-13,1892.0000000000034,1098.562705643739,0.0,10.0,0.0,100.0,0.0,0.0,8.980743193747258E-16,14.66666666666667,0.0,-0.0,8.980743193747258E-16,14.66666666666667
